"change_id","conqat_luc","deckard_2_0_luc","iclones_luc","nicad5_luc","simcad_luc","simian_luc","conqat_ltc","deckard_2_0_ltc","iclones_ltc","nicad5_ltc","simcad_ltc","simian_ltc"
"49434","178866",,"169014","524727","547801","1114044","178866",,"169014","524727","547801","1114044"
"49435","179043, 178689, 179044",,"169016","524731, 524729","547803",,"179043, 178689, 179044",,"169016","524731, 524729","547803",
"49436","178689",,"169016","524731, 524729","547803","1113988","178689",,"169016","524731, 524729","547803","1113988"
"49437","178689","937172, 937399, 937173, 937848, 937404","169016","524732","547807","1114061","178689","937171, 937844, 937172, 937399, 937173, 937845, 937175, 937177, 937176, 937403, 937847, 937848, 937404, 937405, 937406","169016","524732","547807","1114061"
"49438","178689","937273, 937274, 937108, 937106, 937505, 937504","169016","524732","547807",,"178689","937101, 937103, 937319, 937104, 937273, 937274, 937105, 937108, 937102, 937106, 937107, 937498, 937502, 937499, 937110, 937111, 937615, 937112, 937322, 937114, 937113, 937505, 937504, 937115, 937116, 937117","169016","524732","547807",
"49439","178689",,"169016","524732","547807",,"178689",,"169016","524732","547807",
"49440","178771",,"169016","524732","547807, 547810, 547808",,"178771",,"169016","524732","547807, 547810, 547808",
"49441","178771",,"169016","524732","547807, 547810, 547808","1114042","178771",,"169016","524732","547807, 547810, 547808","1114042"
"49442",,"937632",,,,,,"937632",,,,
"49443",,"937632",,,,,,"937632",,,,
"49444",,"937635, 937636",,,,,,"937634, 937635, 937636, 937638, 937639, 937640, 937641, 937643, 937645, 937646, 937647, 937648, 937649, 937650, 937651, 937652, 937653, 937654, 937655, 937656",,,,
"49446",,"937252, 938537, 937680, 937683, 937684, 937685, 937257",,,,,,"937677, 937678, 938536, 937679, 937252, 938537, 937680, 937681, 937253, 937254, 937683, 937684, 937685, 937686, 937256, 937687, 937689, 937690, 937688, 938539, 937691, 938540, 937692, 937693, 938541, 938542, 937696, 937697, 937698, 937694, 937695, 937699, 937257",,,,
"49450",,"936867, 937294, 937295, 937469, 936686, 936687, 936688, 936689, 937473, 936694, 936693",,,,,,"936680, 936681, 936864, 936875, 936865, 938609, 936866, 936876, 936877, 936878, 936879, 936682, 937293, 936683, 936684, 936867, 937294, 937295, 936685, 937469, 937470, 936686, 936687, 936688, 936689, 936690, 937296, 937471, 936691, 937473, 936694, 936693, 936695, 937474, 937478, 937475, 937476, 937477, 938075, 938076, 936696, 938078, 936697, 936698, 936699, 936700, 938079, 938080, 938081, 936702, 936883, 938082, 938615, 936703, 938083, 936704, 936886, 936705, 936887, 936706, 936707, 936708, 936709, 938085, 936710, 938967, 936711, 936712, 936713, 936871, 936872, 936873, 936714, 936715, 936890, 936891",,,,
"49451",,"937507",,,,,,"937506, 937507, 937509, 937510, 937511, 937512, 937515, 937513, 937514, 937516, 937517, 937518, 937519, 937520, 937521, 937522, 937523, 937524, 937525, 937526",,,,
"49452",,"937436, 937437, 937472",,,,,,"937436, 937437, 937470, 937471, 937472, 937474, 937478, 937475, 937476, 937477, 937439",,,,
"49457",,"937508",,,,,,"936961, 937506, 937508, 936963, 937510, 936964, 936965, 936966, 936967, 937513, 937514, 937516, 937517, 936968, 936969, 936970, 936972, 936973, 936971, 937521, 936974, 936975, 936976, 936979, 936977, 936978, 937526",,,,
"49464",,"937719, 937720, 937721, 937722, 937726, 937727, 937728",,,,,,"937719, 937720, 937721, 937722, 937723, 937724, 937726, 937727, 937728, 937729, 937730, 937731, 937732, 937733, 937734",,,,
"49465",,"937719, 937720, 937721, 937722, 937725, 937727, 937728",,,,,,"937719, 937720, 937721, 937722, 937723, 937724, 937725, 937727, 937728, 937729, 937730, 937731, 937732, 937733, 937734",,,,
"49466",,"937719, 937720, 937721, 937722, 937725, 937726, 937728",,,,,,"937719, 937891, 937720, 937721, 937722, 937723, 937724, 937725, 937726, 937728, 937895, 937896, 937729, 937898, 937899, 937730, 937731, 937901, 937902, 937903, 937904, 937732, 937733, 937905, 937734, 937907, 937908",,,,
"49467",,"937719, 937720, 937721, 937722, 937725, 937726, 937727",,,,,,"937719, 937891, 937720, 937721, 937722, 937723, 937724, 937725, 937726, 937727, 937895, 937896, 937729, 937898, 937899, 937730, 937731, 937901, 937902, 937903, 937904, 937732, 937733, 937905, 937734, 937907, 937908",,,,
"49468",,"937264, 937266",,,,,,"937264, 938550, 937266",,,,
"49475",,"937671",,,,,,"937671, 937736, 937737, 937672, 937738, 937673",,,,
"49478",,"937680, 937682, 937684, 937685",,,,,,"937677, 937678, 937679, 937680, 937681, 937741, 937742, 937682, 937684, 937685, 937686, 937687, 937689, 937690, 937688, 937691, 937692, 937693, 937744, 937745, 937746, 937696, 937697, 937698, 937694, 937695, 937699",,,,
"49480",,"937754, 937755",,,,,,"937754, 937755, 937757, 937758, 937759, 937760",,,,
"49481",,"937754, 937755",,,,,,"937754, 937755, 937757, 937758, 937759, 937760",,,,
"49485",,"937077, 937183, 937078, 937079, 937080, 937081, 937682, 937683, 937194, 937685",,,,,,"937677, 937678, 937076, 937181, 937190, 937182, 937191, 937077, 937183, 937078, 937079, 937080, 937081, 937681, 937682, 937683, 937194, 937685, 937185, 937195, 937196, 937687, 937197, 937689, 937690, 937688, 937691, 937692, 937198, 937199, 937186, 937187, 937188, 937694, 937695, 937189",,,,
"49487",,"936867, 937294, 937295, 937825, 936686, 936687, 936688, 936689, 936692, 937192, 937193",,,,,,"936680, 936681, 936864, 936875, 936865, 937823, 938314, 938315, 936866, 936876, 936877, 936878, 936879, 937190, 936682, 937293, 937824, 936683, 937191, 936684, 936867, 937294, 937295, 937825, 936685, 936686, 936687, 936688, 936689, 936690, 937296, 937546, 937547, 937548, 936691, 936692, 937192, 937193, 937827, 936695, 937195, 937828, 937829, 937196, 938794, 937197, 938795, 936696, 938796, 936697, 936698, 936699, 936700, 937198, 938317, 938797, 938798, 937199, 937830, 936702, 936883, 936703, 937832, 938800, 937200, 936704, 936886, 937833, 938318, 938319, 938320, 938321, 938322, 936705, 938323, 936887, 938324, 936706, 938801, 936707, 936708, 938804, 936709, 938803, 936710, 936711, 936712, 936713, 936871, 936872, 937834, 936873, 936714, 937835, 937836, 936715, 936890, 936891",,,,
"49488",,"937680, 937682, 937670, 937683, 937684",,,,,,"937677, 937678, 937679, 937680, 937681, 937682, 937670, 937683, 937684, 937686, 937687, 937689, 937690, 937688, 937691, 937692, 937693, 937696, 937697, 937698, 937694, 937695, 937672, 937673",,,,
"49505",,,,,,"1113938",,,,,,"1113938"
"49515",,"937783",,,,,,"937783",,,,
"49516",,"937783",,,,,,"937783",,,,
"49538",,"937782",,,,,,"937782",,,,
"49539",,"937782",,,,,,"937782",,,,
"49550","178887",,,,,,"178887",,,,,
"49551","178887","937781",,,,,"178887","937781",,,,
"49571","178886","937794, 937796",,,,,"178886","937794, 937796",,,,
"49572","178886","937780, 937796",,,,,"178886","937780, 937796, 938533, 938531, 938532",,,,
"49575","179207",,,,,"1113999","179207",,,,,"1113999"
"49576","179207",,"169216",,,"1113946","179207",,"169216",,,"1113946"
"49577","179206",,,,,"1114000","179206",,,,,"1114000"
"49578","179206",,"169215",,,"1113945","179206",,"169215",,,"1113945"
"49580",,,,,,"1113775",,,,,,"1113775"
"49581",,,,,,"1113664",,,,,,"1113664"
"49582",,,,,,"1113776",,,,,,"1113776"
"49583",,,,,,"1113665",,,,,,"1113665"
"49624",,"937850",,,,,,"937850",,,,
"49647",,"937503, 937504",,,,,,"937502, 937503, 937504",,,,
"49648",,"937503, 937504",,,,,,"937502, 937503, 937504",,,,
"49649",,"937503",,,,,,"937502, 937503",,,,
"49650",,"937503",,,,,,"937502, 937503",,,,
"49653","178847",,,,,,"178847",,,,,
"49654","178847",,,,,,"178847",,,,,
"49655","178847",,,,,,"178847",,,,,
"49670",,,,"524726",,,,,,"524726",,
"49673",,"937851",,,,,,"937851",,,,
"49674",,"937851",,,,,,"937851",,,,
"49675",,"937851",,,,,,"937851",,,,
"49676",,"937851",,,,,,"937851",,,,
"49690",,"937795, 937794",,,,,,"937838, 937795, 937794",,,,
"49691",,"937795, 937794, 937858",,,,,,"937856, 937795, 937794, 937858, 937841, 937842, 937843",,,,
"49692",,"937399, 937400, 937401, 937857",,,,,,"937844, 937399, 937400, 937845, 937401, 937402, 937403, 937847, 937857, 937841, 937405, 937406, 937842, 937843",,,,
"49703","179462",,,,,,"179462",,,,,
"49704","179462",,,,,,"179462",,,,,
"49706","179461",,,,,,"179461",,,,,
"49707","179461",,,,,,"179461",,,,,
"49722","179172",,"168938",,,"1114064","179172",,"168938",,,"1114064"
"49723","179172","937260","168938","524767","547780","1114064","179172","937260","168938","524767","547780, 547779, 547778, 547777","1114064"
"49724","179172","937252, 937264, 937255, 937265","168938","524767","547780, 548011","1114064","179172","937252, 937264, 937253, 937254, 937255, 937265, 937256","168938","524767","547780, 548011, 547779, 547778, 547777","1114064"
"49725","179172","937267, 937258","168938","524767","547780, 548011","1114064","179172","937267, 937258","168938","524767","547780, 548011, 547779, 547778, 547777","1114064"
"49726","179172","937258","168938","524767","547780, 548011","1114064","179172","937258","168938","524767","547780, 548011, 547779, 547778, 547777","1114064"
"49727","179172","937269","168938","524767","547780, 548011","1114064","179172","937269","168938","524767","547780, 548011, 547779, 547778, 547777","1114064"
"49742","178714",,,,"547864",,"178714",,,,"547864",
"49743","178713",,,,"547863",,"178713",,,,"547863",
"49764",,,"169861",,,"1114987",,,"169861",,,"1114987"
"49765","180433",,"169861",,,"1114987","180433",,"169861",,,"1114987"
"49766","180433",,"169861",,,"1114987","180433",,"169861",,,"1114987"
"49767","180433",,"169861",,,"1114987","180433",,"169861",,,"1114987"
"49768","180433",,"169861",,,"1114987","180433",,"169861",,,"1114987"
"49769","180433",,"169861",,,"1114987","180433",,"169861",,,"1114987"
"49770","180433","941941","169861",,,"1114987","180433","941941","169861",,,"1114987"
"49771","180433","941941","169861","525054","548945","1114987","180433","941941","169861","525054","548945","1114987"
"49772","180433","941941","169861","525054","548945","1114987","180433","941941","169861","525054","548945","1114987"
"49773","180433",,"169861","525054","548945","1114987","180433",,"169861","525054","548945","1114987"
"49774","180433",,"169861","525054","548945","1114987","180433",,"169861","525054","548945","1114987"
"49776","180859",,"169879",,,"1114980","180859",,"169879",,,"1114980"
"49777","180859",,"169879",,,"1114980","180859",,"169879",,,"1114980"
"49778","180859",,"169879",,,"1114980","180859",,"169879",,,"1114980"
"49779","180859",,"169879",,,"1114980","180859",,"169879",,,"1114980"
"49780","180859","942003","169879",,,"1114980","180859","942003","169879",,,"1114980"
"49781","180859","942003","169879","525056","548868","1114980","180859","942003","169879","525056","548868, 548866, 548864, 548865","1114980"
"49782","180859","942003","169879","525056","548868, 548882","1114980","180859","942003","169879","525056","548868, 548882, 548866, 548864, 548865","1114980"
"49783","180859","942005, 941963","169879","525056","548868, 548884","1114980","180859","941947, 941948, 942370, 941954, 941950, 941951, 941952, 941953, 941955, 941956, 942371, 942372, 941957, 941958, 941959, 941960, 942374, 941961, 941962, 942005, 941963","169879","525056","548868, 548884, 548866, 548864, 548865","1114980"
"49784","180859","942011, 942001","169879","525056","548868, 548884","1114980","180859","942011, 942001","169879","525056","548868, 548884, 548866, 548864, 548865","1114980"
"49785","180859",,"169879","525056","548868","1114980","180859",,"169879","525056","548868, 548866, 548864, 548865","1114980"
"49787",,,"169860",,,"1114986",,,"169860",,,"1114986"
"49788","180432",,"169860",,,"1114986","180432",,"169860",,,"1114986"
"49789","180432",,"169860",,,"1114986","180432",,"169860",,,"1114986"
"49790","180432",,"169860",,,"1114986","180432",,"169860",,,"1114986"
"49791","180432",,"169860",,,"1114986","180432",,"169860",,,"1114986"
"49792","180432",,"169860",,,"1114986","180432",,"169860",,,"1114986"
"49793","180432","941940","169860",,,"1114986","180432","941940","169860",,,"1114986"
"49794","180432","941940","169860","525055","548944","1114986","180432","941940","169860","525055","548944","1114986"
"49795","180432","941940","169860","525055","548944","1114986","180432","941940","169860","525055","548944","1114986"
"49796","180432",,"169860","525055","548944","1114986","180432",,"169860","525055","548944","1114986"
"49797","180432",,"169860","525055","548944","1114986","180432",,"169860","525055","548944","1114986"
"49799","180858",,"169878",,,"1114979","180858",,"169878",,,"1114979"
"49800","180858",,"169878",,,"1114979","180858",,"169878",,,"1114979"
"49801","180858",,"169878",,,"1114979","180858",,"169878",,,"1114979"
"49802","180858",,"169878",,,"1114979","180858",,"169878",,,"1114979"
"49803","180858","942002","169878",,,"1114979","180858","942002","169878",,,"1114979"
"49804","180858","942002","169878","525057","548867","1114979","180858","942002","169878","525057","548867, 548866, 548864, 548865","1114979"
"49805","180858","942002","169878","525057","548867, 548883","1114979","180858","942002","169878","525057","548867, 548883, 548866, 548864, 548865","1114979"
"49806","180858","942004, 941949","169878","525057","548867, 548885","1114979","180858","941947, 941948, 942004, 941949, 942370, 941954, 941950, 941951, 941952, 941953, 941955, 941956, 942371, 942372, 941957, 941958, 941959, 941960, 942374, 941961, 941962","169878","525057","548867, 548885, 548866, 548864, 548865","1114979"
"49807","180858","942010, 942000","169878","525057","548867, 548885","1114979","180858","942010, 942000","169878","525057","548867, 548885, 548866, 548864, 548865","1114979"
"49808","180858",,"169878","525057","548867","1114979","180858",,"169878","525057","548867, 548866, 548864, 548865","1114979"
"49834",,"944413, 944853",,,,,"181471","944851, 944412, 944847, 944848, 944850, 944413, 944853","170643","525160","549456",
"49835",,"944088, 944406",,,,,,"944398, 944080, 944295, 944296, 944301, 944399, 944297, 944298, 944299, 944081, 944082, 944302, 944303, 944083, 944084, 944403, 944086, 944085, 944404, 944088, 944406, 944089, 944306, 944411, 944410, 944407, 944844, 944408, 944409, 944090, 944091, 944845, 944092, 944093, 944846, 944307, 944308","170643","525160","549456","1115071"
"49837",,"944087, 944114",,,,,"181718","944080, 944100, 944295, 944102, 944101, 944105, 944106, 944103, 944107, 944298, 944104, 944081, 944108, 944082, 944109, 944110, 944111, 944112, 944083, 944084, 944113, 944086, 944085, 944087, 944114, 944089, 944116, 944306, 944117, 944090, 944091, 944118, 944092, 944093, 944119, 944307, 944121, 944120","170643","525160","549456","1115320"
"49839",,"944414, 944405, 944115",,,,,,"944398, 944100, 945170, 944102, 944101, 944349, 944348, 944105, 944399, 944106, 944103, 944107, 944400, 944104, 944412, 944108, 944350, 944109, 944110, 944111, 944112, 944113, 944403, 944404, 944414, 944405, 944115, 944116, 944411, 944410, 944352, 945179, 944408, 945175, 944409, 945177, 945178, 944117, 945181, 944118, 944119, 944353, 944354, 944121, 944120, 944356, 944355, 944357",,"525160","549456",
"49846",,"944852",,,,,"181383","944851, 944852",,,,
"49874",,,,,"552645",,"186831",,,,"552645",
"49877",,,,,"552645",,,,,,"552645",
"49919","195243",,,,,,"195243",,,,,
"49920","195243, 195131","981445",,,,,"195243, 195131","981445, 981447",,,,
"49921","195242, 194955, 194524, 194599, 195131, 194956, 194600, 194601","981445","177985, 177706, 177707, 177708",,,"1122295","195242, 194955, 194524, 194599, 195131, 194956, 194600, 194601, 194602, 194603","981445, 981447","177985, 177706, 177707, 177708, 177709, 177710",,,"1122295"
"49922","195242",,,,,,"195242","981448",,,,
"49923","194954, 194523, 194598, 194956, 194600, 194601","981446","177984, 177705, 177707, 177708",,,"1122296","194954, 194523, 194598, 194956, 194600, 194601, 194602, 194603","981446, 981447","177984, 177705, 177707, 177708, 177709, 177710",,,"1122296"
"49924","195130, 194954, 194955",,,,,,"195130, 194954, 194955, 195003",,,,"557325",
"49927","194691",,,,,,"194691, 195096, 194692, 194693","980005, 980007","177944","527556","557252","1122460"
"49928","194598, 194599, 194691, 194601",,"177705, 177706, 177665",,,,"194598, 194599, 194691, 194601, 195096, 194692, 194602, 194693, 194603",,"177705, 177706, 177665, 177944, 177666, 177667","527556","557252","1122460"
"49929","194690",,,,,,"194690, 195096, 194692, 194693","981452, 981454","177944","527558","557254","1122448"
"49930","194598, 194599, 194690, 194600",,"177705, 177706, 177664",,,,"194598, 194599, 194690, 194600, 195096, 194692, 194602, 194693, 194603","980846, 980848","177705, 177706, 177664, 177944, 177666, 177667","527558","557254","1122448"
"49973",,,"182012",,,"1126389",,,"182012",,,"1126389"
"49974",,,"182012",,,"1126389",,,"182012",,,"1126389"
"49975","201672","998531","182012",,,"1126389","201672","998528, 998529, 998530, 998531, 998534, 998532, 998533, 998535","182012",,,"1126389"
"49976","201672","999276, 999277, 999207, 998477","182012","529071","561530","1126389","201672","999205, 998474, 998476, 999276, 999277, 999207, 998477, 999178, 999209, 999210, 999268, 999179, 999279, 999269, 999270, 999211, 999272, 999271, 999180, 999212, 998478, 998479, 999213, 999181, 998480, 999214, 999274, 999273, 999215, 999280, 999216, 999281, 999217, 999218, 999219","182012","529071","561530","1126389"
"49980",,"998466, 998465, 998468, 998760, 998761",,,,,,"998750, 998463, 998751, 998466, 998465, 998752, 998467, 999012, 999013, 998468, 999014, 998754, 998469, 998470, 998760, 998761, 998755, 998756, 998759, 998757, 998763, 998764, 998765, 998766, 998767, 998768, 998769, 998770, 999015",,,,
"49985",,"998464, 998465, 998468",,,,,,"998463, 998464, 998465, 998467, 998468, 998469, 998470",,,,
